name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
71,2016.0,280000.0,110000.0,1,1,1,2,194,13,238,148,7.0
636,2012.0,465000.0,146000.0,1,1,1,2,314,39,62,274,5.0
1081,2018.0,350000.0,44000.0,3,1,1,0,354,112,182,400,5.0
706,2013.0,325000.0,70000.0,3,1,1,0,251,10,255,32,5.0
1662,2004.0,50000.0,271000.0,1,1,1,0,154,26,205,62,5.0
1107,2006.0,110000.0,120000.0,3,1,1,4,238,112,180,398,5.0
1728,2013.0,220000.0,80000.0,1,1,1,0,329,24,230,106,5.0
827,2015.0,515000.0,60000.0,1,1,1,0,129,90,206,182,7.0
1155,2018.0,750000.0,40000.0,3,1,1,0,267,21,298,85,5.0
510,2018.0,350000.0,25000.0,3,1,1,0,281,114,191,407,5.0
549,2019.0,488999.0,15000.0,3,1,1,0,210,10,263,36,5.0
1081,2017.0,300000.0,27000.0,3,1,1,0,354,112,182,400,5.0
1112,2017.0,650000.0,35000.0,1,1,1,2,380,13,244,178,5.0
1074,2014.0,250000.0,40000.0,3,1,1,0,212,119,218,424,5.0
1081,2014.0,200000.0,40000.0,3,1,1,4,322,112,182,400,5.0
945,2015.0,950000.0,75262.0,1,1,1,0,115,71,47,284,7.0
1728,2012.0,200000.0,120000.0,1,1,1,0,329,24,230,106,5.0
496,2016.0,276000.0,60000.0,3,1,1,0,249,119,226,427,5.0
508,2014.0,250000.0,40000.0,3,1,1,0,281,114,191,407,5.0
1103,2008.0,95000.0,80000.0,3,1,1,2,238,112,180,398,5.0
1699,2011.0,200000.0,70000.0,1,1,1,2,337,24,232,106,5.0
636,2012.0,450000.0,100000.0,1,1,1,2,314,39,62,274,5.0
1029,2013.0,900000.0,18000.0,1,1,1,0,107,71,76,311,7.0
1706,2010.0,200000.0,175000.0,1,1,1,0,216,24,230,95,5.0
708,2010.0,200000.0,70000.0,3,1,1,2,251,10,255,33,5.0
826,2011.0,370000.0,91863.0,1,1,1,2,129,90,206,182,7.0
1701,2008.0,250000.0,100000.0,3,1,1,0,110,7,215,3,5.0
1559,2016.0,290000.0,10000.0,3,1,1,0,359,113,188,405,5.0
1195,2018.0,900000.0,35000.0,1,1,1,0,353,13,289,193,7.0
286,2013.0,325000.0,120000.0,1,1,1,2,244,25,228,139,5.0
561,2016.0,425000.0,30000.0,3,1,1,0,210,10,264,50,5.0
1559,2016.0,315000.0,60000.0,3,1,1,0,359,113,188,405,5.0
1098,2014.0,300000.0,70000.0,3,1,1,0,345,119,222,424,5.0
708,2013.0,325000.0,70000.0,3,1,1,2,251,10,255,33,5.0
476,2016.0,900000.0,130000.0,1,1,1,0,289,24,291,221,5.0
477,2016.0,950000.0,133000.0,1,1,1,0,289,24,291,221,5.0
2044,2010.0,320000.0,120000.0,1,1,1,4,260,46,16,260,5.0
1987,2019.0,500000.0,20000.0,3,1,1,0,226,120,248,428,5.0
293,2012.0,290000.0,25000.0,3,1,1,0,119,9,232,7,5.0
1757,2012.0,60000.0,90000.0,3,1,1,0,362,110,173,380,4.0
1074,2009.0,120000.0,140000.0,3,1,1,4,212,119,218,424,5.0
416,2017.0,850000.0,103000.0,1,0,1,0,366,36,311,193,5.0
1962,2017.0,1750000.0,23000.0,1,0,1,0,66,80,84,317,7.0
398,2015.0,600000.0,128000.0,1,0,1,0,369,36,313,193,5.0
2015,2015.0,620000.0,33000.0,1,1,1,0,246,36,294,237,5.0
1107,2009.0,150000.0,70000.0,3,1,1,2,238,112,180,398,5.0
595,2011.0,150000.0,40000.0,3,1,1,1,0,2,205,431,5.0
1717,2008.0,135000.0,40000.0,3,1,1,1,47,24,321,72,5.0
1695,2011.0,200000.0,80000.0,1,1,1,0,159,26,233,95,5.0
1168,2015.0,730000.0,70000.0,1,1,1,0,372,13,289,193,5.0
1936,2013.0,800000.0,100000.0,1,1,1,0,49,85,5,191,8.0
1051,2009.0,300000.0,90000.0,1,1,1,2,74,88,33,277,8.0
290,2012.0,190000.0,112000.0,1,1,1,2,244,25,225,139,5.0
429,2011.0,350000.0,50000.0,3,1,1,0,118,54,65,141,5.0
675,2015.0,509999.0,62000.0,1,1,1,2,351,3,233,159,5.0
1191,2012.0,400000.0,90000.0,1,1,1,0,268,13,293,193,7.0
1950,2013.0,800000.0,80000.0,1,1,1,0,49,85,2,191,7.0
1745,2013.0,250000.0,50000.0,1,1,1,0,277,13,294,192,5.0
483,2016.0,930000.0,47552.0,1,1,1,2,235,39,59,275,5.0
1377,2016.0,720000.0,40000.0,1,1,1,2,350,13,289,193,5.0
292,2011.0,225000.0,15000.0,3,1,1,0,119,9,232,7,5.0
193,2019.0,950000.0,20000.0,1,1,1,0,327,36,317,199,5.0
742,2018.0,530000.0,52000.0,3,1,1,0,165,10,263,46,5.0
772,2016.0,470000.0,70000.0,3,1,1,0,204,10,262,48,5.0
850,2017.0,650000.0,110000.0,1,1,1,0,129,90,207,160,9.0
1795,2014.0,540000.0,77500.0,1,1,1,2,74,71,73,302,7.0
1339,2015.0,459999.0,100000.0,1,1,1,2,360,13,244,178,5.0
1558,2019.0,325000.0,14700.0,3,1,1,0,359,113,188,405,5.0
1242,2016.0,240000.0,40000.0,3,1,1,0,154,112,169,388,5.0
886,2017.0,400000.0,32000.0,3,1,1,2,192,11,264,54,6.0
1105,2004.0,70000.0,70000.0,3,1,1,2,238,112,180,398,5.0
1314,2009.0,250000.0,80000.0,3,1,1,0,175,14,280,50,5.0
1936,2014.0,910000.0,80000.0,1,1,1,2,49,85,5,191,8.0
1307,2018.0,720000.0,25000.0,1,1,1,0,384,13,245,178,5.0
1317,2015.0,590000.0,50000.0,1,1,1,0,374,13,244,178,5.0
112,2015.0,434000.0,120000.0,1,1,1,0,64,89,236,147,10.0
838,2006.0,145000.0,170000.0,1,1,1,0,65,90,207,157,7.0
876,2018.0,445000.0,19700.0,3,1,1,0,192,11,264,54,5.0
600,2011.0,191000.0,70000.0,2,1,1,0,60,2,206,431,5.0
279,2018.0,372000.0,50000.0,1,1,1,1,368,36,319,212,5.0
1391,2005.0,65000.0,90000.0,3,1,1,2,210,119,224,424,5.0
579,2007.0,150000.0,60000.0,3,1,1,4,393,121,322,441,5.41671936259011
289,2015.0,300000.0,140000.0,1,1,1,0,244,25,226,139,5.0
921,2003.0,125000.0,120000.0,1,1,1,4,44,92,40,282,8.0
1846,2017.0,520000.0,40000.0,3,1,1,0,249,12,276,49,5.0
1081,2014.0,190000.0,70000.0,3,1,1,4,322,112,182,400,5.0
145,2018.0,310000.0,7000.0,3,1,1,0,317,120,220,426,5.0
1956,2012.0,750000.0,90000.0,1,1,1,0,45,85,7,187,8.0
989,2016.0,750000.0,110000.0,1,1,0,0,201,32,2,241,7.0
1098,2019.0,350000.0,15000.0,3,1,1,0,345,119,222,424,5.0
1087,2020.0,360000.0,5000.0,3,1,1,0,308,112,182,400,5.0
1557,2017.0,285000.0,5000.0,3,1,1,0,359,113,188,405,5.0
1079,2013.0,160000.0,70000.0,3,1,1,2,322,112,182,400,5.0
135,2015.0,229999.0,60000.0,3,1,1,2,226,11,220,10,7.0
1106,2007.0,85000.0,120000.0,3,1,1,4,238,112,180,398,5.0
145,2018.0,300000.0,7000.0,3,1,1,0,317,120,220,426,5.0
932,2014.0,675000.0,120000.0,1,1,1,0,32,71,47,287,7.0
931,2014.0,700000.0,145241.0,1,1,1,0,32,71,47,287,7.0
924,2008.0,400000.0,110000.0,1,1,1,0,44,92,40,282,8.0
1559,2016.0,254999.0,30000.0,3,1,1,4,359,113,188,405,5.0
945,2015.0,1050000.0,80000.0,1,1,1,2,115,71,47,284,7.0
1307,2013.0,390000.0,100000.0,1,1,1,0,335,13,244,178,5.0
1901,2015.0,450000.0,80000.0,1,1,1,0,338,19,221,144,5.0
1973,2016.0,1630000.0,40000.0,1,1,0,2,17,96,118,328,7.0
1371,2017.0,725000.0,50000.0,1,1,1,0,350,13,289,193,5.0
1795,2013.0,466000.0,95500.0,1,1,1,2,74,71,73,302,7.0
260,2017.0,370000.0,40000.0,3,1,1,2,193,9,285,34,5.0
1423,2007.0,150000.0,70000.0,3,1,1,4,194,1,210,415,5.0
1148,2017.0,483000.0,15000.0,3,1,1,0,331,119,221,424,5.0
561,2016.0,470000.0,10000.0,3,1,1,0,210,10,264,50,5.0
1377,2018.0,950000.0,25000.0,1,1,1,0,350,13,289,193,5.0
642,2013.0,450000.0,50000.0,3,1,1,4,160,42,51,130,5.0
1907,2011.0,345000.0,70000.0,3,1,1,0,177,34,291,88,5.0
1074,2009.0,300000.0,60000.0,3,1,1,0,212,119,218,424,5.0
1429,2007.0,160000.0,74800.0,3,1,1,2,194,119,224,424,5.0
1059,2004.0,120000.0,80000.0,3,1,1,2,136,112,172,388,4.0
1864,2020.0,500000.0,40000.0,3,1,1,0,176,7,291,105,5.0
1035,2018.0,1350000.0,40000.0,1,1,1,0,131,71,70,311,7.0
540,2017.0,455000.0,50000.0,1,1,1,0,346,6,243,170,5.0
504,2013.0,165000.0,45000.0,3,1,1,2,281,114,191,407,5.0
1353,2016.0,470000.0,23700.0,3,1,1,0,254,10,261,41,5.0
1352,2016.0,470000.0,23700.0,3,1,1,0,254,10,261,41,5.0
795,2019.0,1520000.0,10000.0,3,1,1,0,131,20,100,266,5.0
1098,2014.0,229999.0,53473.0,3,1,1,0,345,119,222,424,5.0
818,2011.0,250000.0,100000.0,1,1,1,2,129,90,207,160,9.0
1020,2016.0,1350000.0,25000.0,1,1,1,0,131,71,76,311,7.0
601,2013.0,220000.0,80000.0,3,1,1,0,186,2,206,431,5.0
675,2015.0,360000.0,120000.0,1,1,1,0,351,3,233,159,5.0
1098,2018.0,350000.0,40000.0,3,1,1,0,345,119,222,424,5.0
638,2012.0,500000.0,70000.0,1,1,1,0,314,39,62,274,5.0
61,2013.0,145000.0,90000.0,1,1,1,4,363,116,196,123,5.0
91,2014.0,300000.0,51000.0,3,1,1,0,194,12,266,14,5.0
1676,2010.0,180000.0,87000.0,1,1,1,0,393,121,322,441,5.41671936259011
467,2009.0,180000.0,87000.0,3,1,1,2,54,33,306,64,5.0
842,2006.0,200000.0,120000.0,1,1,1,2,393,121,322,441,5.41671936259011
1307,2013.0,530000.0,40000.0,1,1,1,0,335,13,244,178,5.0
1521,2014.0,620000.0,90000.0,1,1,1,2,213,29,25,249,5.0
1891,2015.0,360000.0,110000.0,3,1,1,4,153,34,292,88,5.0
601,2010.0,245000.0,86000.0,3,1,1,2,186,2,206,431,5.0
1339,2009.0,370000.0,120000.0,1,1,1,0,393,121,322,441,5.41671936259011
315,2003.0,130000.0,80000.0,3,1,1,4,79,45,302,83,5.0
1210,1999.0,70000.0,65000.0,3,1,1,1,128,14,279,30,5.0
1210,1999.0,70000.0,70000.0,3,1,1,1,128,14,279,30,5.0
246,2014.0,650000.0,140000.0,1,1,1,2,357,36,295,198,5.0
1347,2019.0,610000.0,18000.0,3,1,1,0,287,10,261,41,5.0
1098,2015.0,300000.0,24000.0,3,1,1,0,345,119,222,424,5.0
558,2014.0,425000.0,60000.0,1,1,1,0,346,3,232,137,5.0
638,2012.0,450000.0,150000.0,1,1,1,4,314,39,62,274,5.0
629,2011.0,450000.0,108000.0,1,1,1,0,314,39,61,275,5.0
713,2011.0,340000.0,60000.0,3,1,0,4,157,10,255,33,5.0
1192,2013.0,650000.0,90000.0,1,1,1,0,268,13,293,193,7.0
1703,2009.0,160000.0,70000.0,1,1,1,0,216,24,230,95,5.0
1693,2014.0,250000.0,120000.0,1,1,1,0,217,26,232,94,5.0
61,2012.0,225000.0,100000.0,1,1,1,4,363,116,196,123,5.0
1653,2007.0,55000.0,75958.0,1,1,1,2,184,24,185,416,5.0
1057,1996.0,42000.0,70000.0,3,1,1,4,136,112,172,388,4.0
1676,2012.0,250000.0,100000.0,1,1,1,2,393,121,322,441,5.41671936259011
623,2006.0,282000.0,128000.0,1,1,1,1,42,62,33,276,7.0
1662,2007.0,80000.0,110000.0,1,1,1,4,154,26,205,62,5.0
1310,2016.0,500000.0,40000.0,3,1,1,0,270,10,272,55,5.0
277,2016.0,500000.0,70000.0,1,1,1,0,368,36,319,212,5.0
1338,2011.0,400000.0,60000.0,1,1,1,0,325,13,244,178,5.0
828,2013.0,550000.0,90000.0,1,1,1,0,129,90,206,182,7.0
1777,2007.0,200000.0,70000.0,1,1,1,2,72,71,73,302,7.0
708,2012.0,280000.0,65000.0,3,1,1,0,251,10,255,33,5.0
1307,2014.0,580000.0,88000.0,1,1,1,0,335,13,244,178,5.0
1734,2009.0,100000.0,80000.0,1,1,1,4,208,13,297,192,5.0
934,2014.0,550000.0,60000.0,1,1,1,0,74,90,248,190,8.0
982,2017.0,700000.0,38000.0,1,1,1,0,201,32,2,241,7.0
1733,2010.0,150000.0,80000.0,3,1,1,4,103,20,297,57,5.0
508,2014.0,190000.0,60000.0,3,1,1,2,281,114,191,407,5.0
826,2013.0,500000.0,110000.0,1,1,1,0,129,90,206,182,7.0
1339,2017.0,640000.0,110000.0,1,1,1,0,360,13,244,178,5.0
1585,2011.0,340000.0,145000.0,1,1,1,0,271,12,248,161,5.0
521,2019.0,811000.0,43000.0,1,1,1,0,318,24,293,231,5.0
1244,2016.0,409999.0,120000.0,1,1,1,0,332,13,242,178,5.0
1336,2007.0,220000.0,136000.0,3,1,1,2,136,14,288,21,5.0
1661,2013.0,170000.0,120000.0,1,1,1,2,184,26,183,416,5.0
525,2018.0,700000.0,25000.0,3,1,1,0,204,10,263,47,5.0
944,2015.0,950000.0,80000.0,1,1,1,2,115,71,47,284,7.0
471,2003.0,80000.0,40000.0,3,1,1,2,86,47,306,65,5.0
788,2017.0,2711000.0,9000.0,1,0,0,0,65,67,124,362,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
2054,2019.0,3800000.0,20000.0,1,1,0,0,188,60,141,345,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
1307,2014.0,420000.0,120000.0,1,1,1,2,335,13,244,178,5.0
1257,2018.0,899000.0,35000.0,1,1,1,0,358,13,289,193,5.0
144,2019.0,459999.0,35000.0,3,1,1,0,241,11,220,10,5.0
657,2008.0,150000.0,120000.0,1,1,1,2,190,32,30,250,5.0
1551,2017.0,350000.0,25000.0,3,1,1,0,328,120,220,426,5.0
1893,2015.0,509999.0,100000.0,1,1,1,2,338,19,222,144,5.0
823,2013.0,500000.0,120000.0,1,1,1,4,129,90,206,183,9.0
1864,2017.0,370000.0,35000.0,3,1,1,0,176,7,291,105,5.0
1093,2013.0,240000.0,44000.0,3,1,1,2,274,119,224,424,5.0
761,2015.0,530000.0,100000.0,1,1,1,2,318,24,292,221,5.0
945,2015.0,1000000.0,133000.0,1,1,1,2,115,71,47,284,7.0
1965,2018.0,1600000.0,35000.0,1,1,1,2,66,80,84,317,7.0
708,2014.0,350000.0,64000.0,3,1,1,0,251,10,255,33,5.0
1014,2015.0,1100000.0,70000.0,1,1,0,0,131,71,76,311,7.0
718,2011.0,220000.0,70000.0,3,1,1,0,202,10,257,19,5.0
566,2015.0,350000.0,100000.0,3,1,1,0,210,10,264,50,5.0
1326,2013.0,370000.0,90000.0,1,1,1,2,325,13,244,178,5.0
1314,2014.0,220000.0,50000.0,3,1,1,0,175,14,280,50,5.0
96,2013.0,200000.0,80000.0,1,1,1,0,310,13,251,200,5.0
882,2017.0,400000.0,50000.0,1,1,1,0,361,11,252,173,6.0
160,2009.0,150000.0,55000.0,3,1,1,0,90,20,291,56,5.0
1970,2020.0,1500000.0,40000.0,3,1,0,0,5,94,105,246,8.0
1229,2011.0,130000.0,70000.0,3,1,1,2,74,112,170,390,5.0
1081,2013.0,185000.0,80000.0,3,1,1,2,322,112,182,400,5.0
592,2010.0,110000.0,80000.0,3,1,1,2,0,2,206,431,5.0
828,2012.0,450000.0,120000.0,1,1,1,0,129,90,206,182,7.0
549,2018.0,500000.0,20000.0,3,1,1,2,210,10,263,36,5.0
196,2017.0,570000.0,31596.0,3,0,1,0,159,35,53,124,5.0
1029,2013.0,650000.0,85710.0,1,0,1,0,107,71,76,311,7.0
1915,2012.0,1680000.0,129627.0,1,0,1,0,20,102,117,318,7.0
153,2018.0,250000.0,10000.0,3,1,1,0,320,113,190,405,5.0
708,2014.0,320000.0,15000.0,3,1,1,0,251,10,255,33,5.0
1379,2017.0,440000.0,35000.0,3,1,0,0,258,119,220,424,5.0
778,2013.0,315000.0,49000.0,3,1,1,2,202,10,267,37,5.0
593,2007.0,100000.0,70000.0,3,1,1,4,393,121,322,441,5.41671936259011
1741,2010.0,202999.0,158000.0,1,1,1,0,208,13,297,192,5.0
503,2012.0,179000.0,30000.0,3,1,1,2,281,114,191,407,5.0
706,2008.0,140000.0,60000.0,3,1,1,2,251,10,255,32,5.0
1422,2008.0,150000.0,40000.0,3,1,1,2,194,1,210,415,5.0
857,2011.0,440000.0,60000.0,1,1,1,2,65,90,207,157,7.0
287,2011.0,250000.0,55130.0,1,0,1,2,244,25,225,139,5.0
1408,2014.0,330000.0,22000.0,3,1,1,0,258,119,221,424,5.0
295,2010.0,250000.0,48000.0,3,1,1,0,119,9,232,7,5.0
771,2012.0,335000.0,45000.0,3,1,1,0,202,10,267,37,5.0
1026,2016.0,1025000.0,22522.0,1,0,1,0,131,71,76,311,7.0
718,2012.0,320000.0,51856.0,3,0,1,4,202,10,257,19,5.0
1161,2015.0,550000.0,29434.0,3,1,1,0,267,21,298,85,5.0
459,2018.0,800000.0,25000.0,1,1,1,0,365,36,313,193,5.0
1829,2017.0,380000.0,28000.0,3,1,1,2,342,12,276,49,5.0
1532,2013.0,400000.0,44500.0,1,1,1,2,256,29,273,194,5.0
1408,2016.0,375000.0,34500.0,3,1,1,0,258,119,221,424,5.0
420,2017.0,1100000.0,20000.0,3,1,0,0,188,35,43,115,5.0
721,2018.0,650000.0,15000.0,3,1,1,0,204,10,262,48,5.0
1497,2014.0,361000.0,26000.0,3,1,0,0,224,11,249,11,5.0
501,2012.0,140000.0,20000.0,3,1,1,0,281,114,191,407,5.0
694,2019.0,550000.0,3000.0,3,1,1,0,246,10,263,36,5.0
347,2019.0,670000.0,20000.0,3,1,1,0,228,12,293,31,5.0
1374,2017.0,880000.0,25000.0,1,1,1,0,350,13,289,193,5.0
193,2018.0,950000.0,35000.0,1,1,1,0,327,36,317,199,5.0
69,2010.0,300000.0,60000.0,1,1,1,0,197,62,85,309,5.0
419,2017.0,1150000.0,6825.0,3,1,0,0,188,35,43,115,5.0
70,2015.0,450000.0,155000.0,1,1,0,0,97,66,105,332,5.0
1182,2018.0,375000.0,50000.0,0,1,1,0,306,9,204,417,5.0
1189,2016.0,600000.0,13500.0,3,1,1,0,175,21,298,85,7.0
1949,2008.0,700000.0,260000.0,1,1,1,0,45,85,7,187,8.0
681,2018.0,600000.0,65000.0,1,1,1,0,362,6,243,171,5.0
1056,2014.0,630000.0,95000.0,1,1,1,2,75,71,45,285,8.0
1171,2016.0,590000.0,40000.0,3,1,1,2,267,21,298,85,5.0
577,2019.0,420000.0,30000.0,3,1,1,0,249,2,225,440,5.0
1480,2016.0,1950000.0,120000.0,1,1,1,0,62,82,123,351,7.0
1775,2013.0,541000.0,112011.0,1,1,1,0,72,71,73,302,7.0
1934,2015.0,900000.0,125000.0,1,1,1,0,49,85,5,191,7.0
1934,2015.0,900000.0,125000.0,1,1,1,0,49,85,5,191,7.0
1741,2009.0,250000.0,43000.0,1,1,1,0,208,13,297,192,5.0
826,2019.0,670000.0,53534.0,1,1,1,0,129,90,206,182,7.0
1849,2019.0,530000.0,20000.0,3,1,1,0,249,12,274,49,5.0
61,2012.0,150000.0,70000.0,1,1,1,2,363,116,196,123,5.0
1032,2013.0,550000.0,70000.0,1,1,1,4,107,71,76,311,7.0
916,2015.0,650000.0,150000.0,1,1,1,0,115,65,47,284,7.0
1694,2012.0,180000.0,100000.0,1,1,1,2,225,26,232,94,5.0
991,2015.0,585000.0,50000.0,1,1,1,0,148,88,21,248,7.0
771,2013.0,345000.0,120000.0,3,1,1,2,202,10,267,37,5.0
1338,2013.0,350000.0,110000.0,1,1,1,4,325,13,244,178,5.0
358,2016.0,725000.0,140000.0,3,1,1,0,115,35,42,115,7.0
1851,2012.0,250000.0,120000.0,1,1,1,0,117,26,232,95,7.0
1057,2002.0,45000.0,70000.0,3,1,1,2,136,112,172,388,4.0
1927,2007.0,409999.0,248119.0,1,1,1,1,45,85,7,187,8.0
1551,2017.0,325000.0,16500.0,3,1,1,2,328,120,220,426,5.0
1098,2016.0,350000.0,9900.0,3,1,1,0,345,119,222,424,5.0
1106,2012.0,180000.0,80000.0,3,1,1,4,238,112,180,398,5.0
171,2010.0,150000.0,100000.0,3,1,1,2,131,20,297,56,5.0
1177,2020.0,700000.0,20000.0,3,1,1,0,333,10,290,45,5.0
1170,2016.0,795000.0,90000.0,1,1,1,0,383,13,289,193,5.0
992,2019.0,950000.0,15000.0,1,1,1,0,148,88,21,248,6.0
2033,2018.0,885000.0,75000.0,1,1,0,0,294,36,27,261,5.0
1244,2011.0,160000.0,140000.0,1,1,1,0,281,13,241,178,5.0
726,2012.0,300000.0,120000.0,1,1,1,2,327,24,297,224,5.0
2033,2018.0,950000.0,75000.0,1,1,0,0,294,36,27,261,5.0
1198,2015.0,549000.0,90000.0,1,1,1,0,268,13,293,193,7.0
5,2018.0,3000000.0,20000.0,1,1,0,0,253,59,80,305,5.0
1950,2015.0,1200000.0,61000.0,1,1,1,0,49,85,5,188,7.0
1545,2012.0,570000.0,100000.0,1,1,1,2,304,29,253,244,5.0
992,2017.0,800000.0,60000.0,1,1,1,2,148,88,21,248,6.0
657,2009.0,375000.0,100000.0,1,1,1,0,190,32,30,250,5.0
857,2009.0,300000.0,170000.0,1,1,1,4,65,90,207,157,7.0
1891,2013.0,350000.0,100000.0,3,1,1,2,153,34,292,88,5.0
857,2011.0,400000.0,120000.0,1,1,1,2,65,90,207,157,7.0
2014,2015.0,434999.0,50000.0,1,1,1,0,246,36,294,237,5.0
1900,2012.0,200000.0,120000.0,3,1,1,2,393,121,322,441,5.41671936259011
1081,2015.0,260000.0,25000.0,3,1,1,0,322,112,182,400,5.0
1338,2013.0,450000.0,24019.0,1,1,1,0,325,13,244,178,5.0
636,2013.0,459999.0,80000.0,1,1,1,2,314,39,62,274,5.0
1248,2011.0,210000.0,100000.0,1,1,1,2,281,13,241,43,5.0
1310,2015.0,540000.0,93000.0,3,1,1,2,270,10,272,55,5.0
1195,2017.0,710000.0,50000.0,1,1,1,0,353,13,289,193,7.0
1087,2018.0,285000.0,22000.0,3,1,1,0,354,112,182,400,5.0
478,2019.0,990000.0,19600.0,1,1,1,0,310,24,291,221,5.0
1709,2017.0,362000.0,104000.0,3,1,1,0,121,7,212,4,5.0
193,2017.0,880000.0,33000.0,1,1,1,0,327,36,317,199,5.0
988,2017.0,700000.0,60000.0,1,1,1,0,201,32,2,241,7.0
814,2016.0,600000.0,60000.0,1,1,1,0,129,90,207,160,9.0
1509,2015.0,700000.0,40000.0,3,1,1,0,56,46,8,113,5.0
1820,2016.0,400000.0,60000.0,1,1,1,0,378,0,230,106,5.0
466,2010.0,165000.0,80000.0,2,1,1,0,53,33,304,70,5.0
1949,2007.0,350000.0,376412.0,1,1,1,2,45,85,7,187,8.0
1199,2014.0,425000.0,80000.0,3,1,1,4,132,21,304,85,7.0
599,2012.0,180000.0,70000.0,3,1,1,0,186,2,206,431,5.0
1093,2012.0,170000.0,90000.0,3,1,1,4,274,119,224,424,5.0
818,2014.0,370000.0,183000.0,1,1,1,0,129,90,207,160,9.0
1369,2018.0,800000.0,27000.0,1,1,1,0,350,13,289,193,5.0
193,2017.0,900000.0,35000.0,1,1,1,0,327,36,317,199,5.0
1338,2013.0,390000.0,120000.0,1,1,1,0,325,13,244,178,5.0
1307,2014.0,445000.0,80000.0,1,1,1,2,335,13,244,178,5.0
1307,2014.0,459999.0,70000.0,1,1,1,1,335,13,244,178,5.0
1396,2013.0,275000.0,55000.0,2,1,1,0,85,119,204,418,5.0
1247,2009.0,200000.0,120000.0,1,1,1,2,281,13,241,43,5.0
1288,2012.0,350000.0,72000.0,3,1,1,2,175,10,280,50,5.0
1765,2007.0,95000.0,120000.0,1,1,1,2,31,68,63,203,7.0
1893,2014.0,550000.0,250000.0,1,1,1,0,338,19,221,144,5.0
117,2016.0,900000.0,100000.0,1,1,1,0,64,89,236,147,9.0
1811,2013.0,350000.0,120000.0,1,1,1,2,113,100,275,257,7.0
1497,2015.0,325000.0,50000.0,3,1,0,0,224,11,249,11,5.0
554,2014.0,455999.0,32000.0,3,1,1,0,210,10,264,50,5.0
1108,2008.0,129000.0,60000.0,3,1,1,0,238,112,180,398,5.0
1081,2017.0,254000.0,40000.0,3,1,1,0,354,112,182,400,5.0
218,2014.0,570000.0,48000.0,1,1,1,0,299,36,317,210,5.0
1512,2018.0,840000.0,30000.0,1,1,1,0,242,29,272,193,5.0
1770,2010.0,235000.0,100000.0,1,1,1,2,72,71,73,302,7.0
983,2016.0,700000.0,50000.0,1,1,1,0,201,32,2,241,7.0
593,2010.0,140000.0,40000.0,3,1,1,2,393,121,322,441,5.41671936259011
551,2018.0,528000.0,5000.0,3,1,1,0,210,10,263,36,5.0
798,2017.0,1500000.0,12000.0,1,1,1,0,163,58,114,324,5.0
814,2016.0,560000.0,72000.0,1,1,1,0,129,90,207,160,9.0
814,2016.0,600000.0,70000.0,1,1,1,0,129,90,207,160,9.0
57,2007.0,102000.0,50000.0,3,1,1,2,111,4,246,29,5.0
1034,2014.0,750000.0,70000.0,1,1,1,2,107,71,76,311,7.0
56,2010.0,148000.0,70000.0,3,1,1,4,94,4,249,17,5.0
1111,2015.0,650000.0,50000.0,3,1,1,0,291,10,270,55,5.0
2030,2012.0,310000.0,40000.0,3,1,1,0,144,11,241,27,5.0
687,2014.0,480000.0,30000.0,3,1,1,0,217,10,264,50,5.0
1087,2018.0,320000.0,15000.0,3,1,1,0,354,112,182,400,5.0
412,2015.0,750000.0,40000.0,3,1,1,0,171,35,42,115,5.0
1485,2017.0,370000.0,40000.0,3,1,1,0,227,11,221,10,5.0
1361,2013.0,320000.0,60000.0,3,1,1,1,204,10,280,50,5.0
1361,2013.0,420000.0,67000.0,3,1,1,0,204,10,280,50,5.0
1314,2010.0,240000.0,60000.0,3,1,1,2,175,14,280,50,5.0
145,2017.0,220000.0,60000.0,3,1,1,0,317,120,220,426,5.0
1825,2016.0,350000.0,30000.0,3,1,1,0,342,12,276,49,5.0
348,2018.0,675000.0,40000.0,1,1,1,0,367,36,313,193,5.0
1888,2016.0,434999.0,50000.0,3,1,1,2,193,10,254,9,5.0
